stat_date,adcode,lng,lat,province,city,district,formatted_address,skycon,astro_sunrise,astro_sunset,cloudrate_avg,cloudrate_max,cloudrate_min,dswrf_avg,dswrf_max,dswrf_min,temperature_avg,temperature_max,temperature_min,precipitation_avg,precipitation_max,precipitation_min,pressure_avg,pressure_max,pressure_min,wind_direction_avg,wind_direction_max,wind_direction_min,wind_speed_avg,wind_speed_max,wind_speed_min,humidity_avg,humidity_max,humidity_min,visibility_avg,visibility_max,visibility_min,pm25_avg,pm25_max,pm25_min,life_index_carwashing_desc,life_index_carwashing_index,life_index_coldrisk_desc,life_index_coldrisk_index,life_index_comfort_desc,life_index_comfort_index,life_index_dressing_desc,life_index_dressing_index,life_index_ultraviolet_desc,life_index_ultraviolet_index,skycon_desc,precipitation_avg_desc,precipitation_max_desc,precipitation_min_desc,cloudrate_avg_desc,cloudrate_max_desc,cloudrate_min_desc,pm25_avg_desc,pm25_max_desc,pm25_min_desc,wind_direction_avg_dec,wind_direction_max_dec,wind_direction_min_dec,wind_speed_avg_desc,wind_speed_max_desc,wind_speed_min_desc,temperature_08h_20h_avg,temperature_08h_20h_max,temperature_08h_20h_min,temperature_20h_32h_avg,temperature_20h_32h_max,temperature_20h_32h_min,ds
20221108,420600,112.122414,32.008986,湖北省,襄阳市,\N,湖北省襄阳市,PARTLY_CLOUDY_DAY,06:53,17:36,0.67,1,0,173.5,496.5,0,16,21,10,0.01,0.12,0,100855.87,101077.58,100556.75,83.12,148.15,129.28,5.9,10.88,3.76,0.5,0.64,0.38,19.24,25.82,14.39,47,57,40,较不适宜,3,极易发,4,凉爽,6,温暖,4,中等,3,多云（白天）,无雨,小雨,无雨,多云,多云,晴,\N,\N,\N,东(E),南东南(SSE),东南(SE),1级(微风徐徐),2级(清风),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20221108
20221108,230800,130.318917,46.799922,黑龙江省,佳木斯市,\N,黑龙江省佳木斯市,LIGHT_SNOW,06:10,15:54,0.28,0.99,0,99.5,344.8,0,1.67,8,-2,0.03,0.54,0,100284.72,100424.66,100126.71,217.32,231.25,207.39,13.69,22.36,10.55,0.59,0.73,0.42,24.69,41.01,9.75,13,23,6,较不适宜,3,极易发,4,湿冷,12,寒冷,7,最弱,1,小雪,小雪,暴雪,无雪,多云,多云,晴,\N,\N,\N,西南(SW),西南(SW),南西南(SSW),3级(树叶摇摆),4级(树枝摇动),2级(清风),\N,\N,\N,\N,\N,\N,20221108
20221108,140800,111.007528,35.026412,山西省,运城市,\N,山西省运城市,MODERATE_RAIN,07:03,17:36,0.96,1,0.3,95.2,309.1,0,12.25,16,10,0.69,2.32,0,96004.72,96217.62,95748.23,124.19,121.98,112.28,12.54,24.03,5.49,0.56,0.77,0.45,12.02,15.32,5.52,45,49,42,较不适宜,3,易发,3,寒冷,9,凉爽,5,最弱,1,中雨,暴雨,暴雨,无雨,多云,多云,多云,\N,\N,\N,东南(SE),东东南(ESE),东东南(ESE),3级(树叶摇摆),4级(树枝摇动),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20221108
20221108,533300,98.853097,25.852547,云南省,怒江傈僳族自治州,\N,云南省怒江傈僳族自治州,CLEAR_DAY,07:37,18:39,0,0.03,0,231.4,742.7,0,15,21,9,0,0,0,77640.64,77828.03,77460.94,292.43,206.18,211.87,5.73,7.56,1.76,0.73,0.94,0.37,38.47,48.32,25.42,6,14,3,适宜,1,极易发,4,凉爽,6,温暖,4,很强,5,晴（白天）,无雨,无雨,无雨,晴,晴,晴,\N,\N,\N,西西北(WNW),南西南(SSW),南西南(SSW),1级(微风徐徐),2级(清风),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20221108
20221108,370300,118.054927,36.813487,山东省,淄博市,\N,山东省淄博市,PARTLY_CLOUDY_DAY,06:38,17:04,0.25,1,0,154.5,479.5,0,11.58,20,6,0,0,0,101369.76,101586.12,101139.55,107.22,178.29,78.78,3.27,5.37,1.33,0.51,0.69,0.34,15.5,25.7,10.87,49,53,45,较不适宜,3,极易发,4,凉爽,6,凉爽,5,强,4,多云（白天）,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,东东南(ESE),南(S),东(E),1级(微风徐徐),1级(微风徐徐),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20221108
20221108,652800,86.145298,41.764115,新疆维吾尔自治区,巴音郭楞蒙古自治州,\N,新疆维吾尔自治区巴音郭楞蒙古自治州,PARTLY_CLOUDY_DAY,08:55,19:02,0.5,1,0,114.7,468.6,0,6.42,15,-1,0,0,0,89379.91,89498.25,89150.2,163.55,38.97,168.36,5.23,13.88,0.99,0.36,0.43,0.28,28.8,34.82,18.98,13,24,9,适宜,1,极易发,4,很冷,8,冷,6,强,4,多云（白天）,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,南东南(SSE),东北(NE),南东南(SSE),1级(微风徐徐),3级(树叶摇摆),0级(无风),\N,\N,\N,\N,\N,\N,20221108
20221108,230900,131.003138,45.771726,黑龙江省,七台河市,\N,黑龙江省七台河市,LIGHT_SNOW,06:05,15:53,0.18,0.89,0,111.9,392.2,0,1.75,8,-2,0.03,0.4,0,98640.32,98792.48,98552.39,239.8,254.44,248.74,8.31,16.02,4.23,0.53,0.71,0.31,19.82,40.3,7.97,6,11,3,较不适宜,3,极易发,4,湿冷,12,寒冷,7,弱,2,小雪,小雪,大雪,无雪,晴,多云,晴,\N,\N,\N,西西南(WSW),西西南(WSW),西西南(WSW),2级(清风),3级(树叶摇摆),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20221108
20221108,451400,107.364711,22.376532,广西壮族自治区,崇左市,\N,广西壮族自治区崇左市,CLEAR_DAY,06:58,18:10,0,0,0,238,681.9,0,21.04,27,16,0,0,0,99353.12,99634.81,99074.81,43.45,86.93,328.49,2.27,4.79,0.16,0.6,0.85,0.36,12.71,19.43,8.18,10,21,5,适宜,1,极易发,4,热,3,温暖,4,很强,5,晴（白天）,无雨,无雨,无雨,晴,晴,晴,\N,\N,\N,东北(NE),东(E),北西北(NNW),1级(微风徐徐),1级(微风徐徐),0级(无风),\N,\N,\N,\N,\N,\N,20221108
20221108,370200,120.382639,36.067082,山东省,青岛市,\N,山东省青岛市,PARTLY_CLOUDY_DAY,06:27,16:56,0.21,1,0,156.2,489.9,0,13.85,18,10,0.03,0.19,0,102151.39,102332.22,102023.61,136.54,187.31,95.66,9.17,13.23,2.17,0.75,0.81,0.68,5.76,9.37,0.08,21,28,18,较不适宜,3,极易发,4,很冷,8,凉爽,5,强,4,多云（白天）,无雨,小雨,无雨,多云,多云,晴,\N,\N,\N,东南(SE),南(S),东(E),2级(清风),3级(树叶摇摆),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20221108
20221108,231000,129.633168,44.551653,黑龙江省,牡丹江市,\N,黑龙江省牡丹江市,LIGHT_SNOW,06:07,16:02,0.34,1,0,99.3,329.9,0,2.56,9,-2,0.12,1.35,0,97446.54,97601.73,97298.26,211.19,222.98,202.42,9.53,15.44,6.54,0.59,0.77,0.37,11.64,17.74,9.36,11,21,4,较不适宜,3,极易发,4,湿冷,12,寒冷,7,最弱,1,小雪,小雪,暴雪,无雪,多云,多云,晴,\N,\N,\N,南西南(SSW),西南(SW),南西南(SSW),2级(清风),3级(树叶摇摆),2级(清风),\N,\N,\N,\N,\N,\N,20221108
20221108,610400,108.708991,34.329605,陕西省,咸阳市,\N,咸阳市,MODERATE_RAIN,07:11,17:46,0.89,1,0.3,42.8,152.5,0,11.5,15,8,0.58,2.82,0,96860.94,96999.05,96687.99,49.38,47.23,39.55,14.75,19.7,10.2,0.56,0.82,0.25,14.66,23.84,5.26,49,59,45,较不适宜,3,易发,3,寒冷,9,凉爽,5,最弱,1,中雨,暴雨,暴雨,无雨,多云,多云,多云,\N,\N,\N,东北(NE),东北(NE),东北(NE),3级(树叶摇摆),3级(树叶摇摆),2级(清风),\N,\N,\N,\N,\N,\N,20221108
20221108,420700,114.894843,30.39194,湖北省,鄂州市,\N,湖北省鄂州市,PARTLY_CLOUDY_DAY,06:40,17:28,0.23,0.99,0,188.4,551.9,0,19.5,26,13,0,0.06,0,101557.39,101799,101304.46,113.71,126.72,125.08,9.96,13.36,7.7,0.46,0.59,0.33,21.72,31.96,14.01,36,43,30,较不适宜,3,极易发,4,温暖,4,温暖,4,强,4,多云（白天）,无雨,小雨,无雨,多云,多云,晴,\N,\N,\N,东东南(ESE),东南(SE),东南(SE),2级(清风),3级(树叶摇摆),2级(清风),\N,\N,\N,\N,\N,\N,20221108
20221108,411100,114.016539,33.581412,河南省,漯河市,\N,河南省漯河市,LIGHT_RAIN,06:48,17:26,0.64,1,0.02,169.4,502.7,0,14.83,22,10,0.05,0.76,0,101470.65,101711.34,101205.29,83.8,122.85,96.91,10.07,12.37,8.67,0.52,0.65,0.36,11.47,24.1,0.15,46,62,39,较不适宜,3,极易发,4,凉爽,6,凉爽,5,强,4,小雨,小雨,暴雨,无雨,多云,多云,晴,\N,\N,\N,东(E),东东南(ESE),东(E),2级(清风),3级(树叶摇摆),2级(清风),\N,\N,\N,\N,\N,\N,20221108
20221108,610500,109.509786,34.499995,陕西省,渭南市,\N,陕西省渭南市,LIGHT_RAIN,07:08,17:42,0.92,1,0.49,38,156.7,0,12.08,15,8,0.37,2.08,0,96673.86,96770.26,96530.26,37.84,46.62,104.9,7.23,11.32,2.62,0.68,0.93,0.35,12.14,16.8,8.64,50,56,48,较不适宜,3,易发,3,很冷,8,凉爽,5,最弱,1,小雨,大雨,暴雨,无雨,多云,多云,多云,\N,\N,\N,东北(NE),东北(NE),东东南(ESE),2级(清风),2级(清风),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20221108
20221108,231100,127.52856,50.245329,黑龙江省,黑河市,\N,黑龙江省黑河市,LIGHT_SNOW,06:31,15:55,0.52,1,0,91.2,332.1,0,-0.15,5,-3,0.36,1.1,0,99377.02,99562.02,99010.99,207.97,189.1,272.2,8.13,12.81,3.97,0.56,0.76,0.35,8.36,34.26,0.07,7,14,4,较不适宜,3,极易发,4,湿冷,12,极冷,8,强,4,小雪,大雪,暴雪,无雪,多云,多云,晴,\N,\N,\N,南西南(SSW),南(S),西(W),2级(清风),3级(树叶摇摆),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20221108
20221108,460100,110.198293,20.044001,海南省,海口市,\N,海南省海口市,CLOUDY,06:44,18:01,0.94,1,0.3,89.1,303.4,0,23.54,25,22,0.03,0.24,0,101285.42,101487.17,101101.25,56.79,60.08,68.56,22.11,26.74,17.16,0.88,0.91,0.84,8.28,10.03,3.09,13,17,11,较不适宜,3,易发,3,舒适,5,温暖,4,最弱,1,阴,无雨,小雨,无雨,多云,多云,多云,\N,\N,\N,东东北(ENE),东东北(ENE),东东北(ENE),4级(树枝摇动),4级(树枝摇动),3级(树叶摇摆),\N,\N,\N,\N,\N,\N,20221108
20221108,632500,100.620373,36.286437,青海省,海南藏族自治州,\N,青海省海南藏族自治州,PARTLY_CLOUDY_DAY,07:47,18:15,0.27,1,0,174.3,587.5,0,4.06,13,-4,0.02,0.3,0,70554.39,70731.25,70412.29,98.87,108.93,179.81,4.21,9.21,0.15,0.44,0.68,0.2,25.71,39.71,6.14,19,25,17,较不适宜,3,极易发,4,很冷,8,寒冷,7,强,4,多云（白天）,无雨,\N,无雨,多云,多云,晴,\N,\N,\N,东(E),东东南(ESE),南(S),1级(微风徐徐),2级(清风),0级(无风),\N,\N,\N,\N,\N,\N,20221108
20221108,460200,109.511909,18.252847,海南省,三亚市,\N,海南省三亚市,PARTLY_CLOUDY_DAY,06:44,18:06,0.78,1,0,111,354.5,0,25.19,29,22,0,0,0,100612.95,100785.82,100389.58,14.23,16.18,331.59,4.31,6.06,2.1,0.79,0.85,0.68,12.37,18.92,9.7,16,25,9,较不适宜,3,易发,3,热,3,热,3,最弱,1,多云（白天）,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,北东北(NNE),北东北(NNE),北西北(NNW),1级(微风徐徐),2级(清风),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20221108
20221108,360500,114.917346,27.817808,江西省,新余市,\N,江西省新余市,PARTLY_CLOUDY_DAY,06:36,17:32,0.25,0.98,0,185.8,548.5,0,21.15,26,17,0,0,0,100630.67,100903.56,100423.56,45.17,58.33,322.99,6.1,11.06,1.15,0.59,0.78,0.4,24.87,35.86,16.46,24,36,16,适宜,1,极易发,4,温暖,4,温暖,4,强,4,多云（白天）,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,东北(NE),东东北(ENE),西北(NW),2级(清风),2级(清风),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20221108
20221108,370100,117.119999,36.651216,山东省,济南市,\N,山东省济南市,PARTLY_CLOUDY_DAY,06:41,17:08,0.32,1,0,160.6,491.3,0,13.42,20,10,0,0.08,0,100299.26,100487.14,100093.58,145.44,236.14,159.2,4.85,7.78,1.38,0.45,0.57,0.36,14.56,22.17,9.93,45,49,41,较不适宜,3,极易发,4,凉爽,6,凉爽,5,强,4,多云（白天）,无雨,小雨,无雨,多云,多云,晴,\N,\N,\N,东南(SE),西南(SW),南东南(SSE),1级(微风徐徐),2级(清风),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20221108
20221108,460300,112.338695,16.831839,海南省,三沙市,\N,海南省三沙市,LIGHT_RAIN,06:31,17:57,0.21,0.95,0.06,252.3,693.2,0,26.41,26.76,25.93,0.04,0.45,0,101251.59,101440,101066.19,53.92,60.31,55.07,20.53,24.85,16.49,0.84,0.85,0.84,10.32,12.01,8.66,0,0,0,较不适宜,3,易发,3,温暖,4,热,3,强,4,小雨,小雨,大雨,无雨,多云,多云,晴,\N,\N,\N,东北(NE),东东北(ENE),东北(NE),4级(树枝摇动),4级(树枝摇动),3级(树叶摇摆),\N,\N,\N,\N,\N,\N,20221108
20221108,533400,99.702234,27.818882,云南省,迪庆藏族自治州,\N,云南省迪庆藏族自治州,CLEAR_DAY,07:36,18:32,0,0.01,0,233.7,744.4,0,2.07,11.21,-3.73,0,0,0,66541.06,66668.05,66387.29,215.12,221.18,83.38,6.26,15.76,0.42,0.61,0.83,0.28,39.5,50.79,25.03,10,23,3,适宜,1,极易发,4,湿冷,12,寒冷,7,很强,5,晴（白天）,无雨,无雨,无雨,晴,晴,晴,\N,\N,\N,西南(SW),西南(SW),东(E),2级(清风),3级(树叶摇摆),0级(无风),\N,\N,\N,\N,\N,\N,20221108
20221108,460400,109.580811,19.521134,海南省,儋州市,\N,海南省儋州市,LIGHT_RAIN,06:45,18:04,0.85,1,0.3,75.9,262.1,0,23.31,25,21,0.06,0.84,0,99868.38,100085.94,99685.94,75.13,70.85,98.79,8.56,15.28,3.57,0.93,0.97,0.84,9.43,14.94,6.3,13,17,11,较不适宜,3,易发,3,温暖,4,热,3,最弱,1,小雨,小雨,暴雨,无雨,多云,多云,多云,\N,\N,\N,东东北(ENE),东东北(ENE),东(E),2级(清风),3级(树叶摇摆),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20221108
20221108,620700,100.449818,38.925875,甘肃省,张掖市,\N,甘肃省张掖市,LIGHT_RAIN,07:52,18:11,0.6,1,0,125.8,407.6,0,5.83,14,-1,0.06,0.52,0,84044.77,84218.32,83900.7,321.66,334.98,128.71,7.96,16.06,1.39,0.31,0.4,0.2,23.42,34.32,2.33,23,29,21,较不适宜,3,极易发,4,很冷,8,冷,6,中等,3,小雨,小雨,暴雨,无雨,多云,多云,晴,\N,\N,\N,西北(NW),北西北(NNW),东南(SE),2级(清风),3级(树叶摇摆),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20221108
20221108,610600,109.489727,36.585455,陕西省,延安市,\N,陕西省延安市,MODERATE_RAIN,07:12,17:39,0.88,1,0.29,32.1,111.9,0,6.52,11,4,1.07,6.76,0,88586.16,88777.48,88406.99,130.35,141.63,116.13,5.23,9.04,1.97,0.58,0.88,0.32,10.15,16.93,1.31,28,35,25,较不适宜,3,易发,3,很冷,8,冷,6,最弱,1,中雨,暴雨,暴雨,无雨,多云,多云,多云,\N,\N,\N,东南(SE),东南(SE),东东南(ESE),1级(微风徐徐),2级(清风),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20221108
20221108,500000,106.551556,29.563009,重庆市,重庆市,\N,重庆市,PARTLY_CLOUDY_DAY,07:12,18:02,0.76,1,0.3,127.4,486,0,20.15,21,17,0,0,0,97753.54,97933.36,97537.51,25.01,53.94,250.89,5.62,14.04,0.89,0.66,0.81,0.45,17.72,26.01,10.41,38,49,33,适宜,1,易发,3,温暖,4,温暖,4,弱,2,多云（白天）,无雨,无雨,无雨,多云,多云,多云,\N,\N,\N,北东北(NNE),东北(NE),西西南(WSW),1级(微风徐徐),3级(树叶摇摆),0级(无风),\N,\N,\N,\N,\N,\N,20221108
20221108,540100,91.140856,29.645554,西藏自治区,拉萨市,\N,西藏自治区拉萨市,PARTLY_CLOUDY_DAY,08:14,19:04,0.24,1,0,218.2,770.5,0,7.02,15,1,0,0,0,59963.4,60171.69,59780.27,191.35,243.83,114.31,6.79,16.48,3.04,0.28,0.47,0.09,45.16,60,31.71,6,12,3,适宜,1,极易发,4,很冷,8,冷,6,强,4,多云（白天）,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,南西南(SSW),西西南(WSW),东东南(ESE),2级(清风),3级(树叶摇摆),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20221108
20221108,410500,114.392392,36.097577,河南省,安阳市,\N,河南省安阳市,LIGHT_RAIN,06:51,17:20,0.57,1,0.01,132.8,413.6,0,12.5,19,9,0.28,3.59,0,101184.99,101435.88,100914.66,148.39,165.59,225.43,4.61,10.59,1.19,0.34,0.47,0.21,13.5,19.85,7.26,57,68,49,较不适宜,3,极易发,4,凉爽,6,凉爽,5,最弱,1,小雨,中雨,暴雨,无雨,多云,多云,晴,\N,\N,\N,南东南(SSE),南东南(SSE),西南(SW),1级(微风徐徐),2级(清风),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20221108
20221108,500200,106.551556,29.563009,重庆市,县,\N,重庆市,PARTLY_CLOUDY_DAY,07:12,18:02,0.76,1,0.3,127.4,486,0,20.15,21,17,0,0,0,97753.54,97933.36,97537.51,25.01,53.94,250.89,5.62,14.04,0.89,0.66,0.81,0.45,17.72,26.01,10.41,38,49,33,适宜,1,易发,3,温暖,4,温暖,4,弱,2,多云（白天）,无雨,无雨,无雨,多云,多云,多云,\N,\N,\N,北东北(NNE),东北(NE),西西南(WSW),1级(微风徐徐),3级(树叶摇摆),0级(无风),\N,\N,\N,\N,\N,\N,20221108
20221108,430100,112.938814,28.228209,湖南省,长沙市,\N,湖南省长沙市,CLEAR_DAY,06:44,17:39,0.05,0.51,0,191.9,534.2,0,21.46,27,15,0.02,0.45,0,101135.84,101392.16,100889.02,39.12,49.76,7.14,4.36,6.31,2.62,0.47,0.59,0.32,25.14,31.09,19.3,30,52,16,较不适宜,3,极易发,4,温暖,4,温暖,4,强,4,晴（白天）,无雨,大雨,无雨,晴,多云,晴,\N,\N,\N,东北(NE),东北(NE),\N,1级(微风徐徐),2级(清风),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20221108
20221108,510100,104.066541,30.572269,四川省,成都市,\N,四川省成都市,PARTLY_CLOUDY_DAY,07:23,18:11,0.74,1,0.25,123.5,531.3,0,16.81,20,14,0.03,0.5,0,95721.56,95852.11,95508.98,98.95,133.13,100.41,3.72,6.88,0.14,0.76,0.84,0.63,16.89,24.49,10.35,39,52,30,较不适宜,3,易发,3,温暖,4,温暖,4,弱,2,多云（白天）,无雨,暴雨,无雨,多云,多云,多云,\N,\N,\N,东(E),东南(SE),东(E),1级(微风徐徐),2级(清风),0级(无风),\N,\N,\N,\N,\N,\N,20221108
20221108,350800,117.017536,25.075123,福建省,龙岩市,\N,福建省龙岩市,PARTLY_CLOUDY_DAY,06:23,17:27,0.72,1,0.19,112.4,503.5,0,19.65,23,16,0,0,0,93837.79,93974.14,93710.1,52.84,22.46,51.59,3.45,5.35,0.94,0.86,0.97,0.61,15.24,28.55,8.91,10,11,10,适宜,1,易发,3,温暖,4,温暖,4,最弱,1,多云（白天）,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,东北(NE),北东北(NNE),东北(NE),1级(微风徐徐),1级(微风徐徐),0级(无风),\N,\N,\N,\N,\N,\N,20221108
