stat_date,adcode,lng,lat,province,city,district,formatted_address,skycon,astro_sunrise,astro_sunset,cloudrate_avg,cloudrate_max,cloudrate_min,dswrf_avg,dswrf_max,dswrf_min,temperature_avg,temperature_max,temperature_min,precipitation_avg,precipitation_max,precipitation_min,pressure_avg,pressure_max,pressure_min,wind_direction_avg,wind_direction_max,wind_direction_min,wind_speed_avg,wind_speed_max,wind_speed_min,humidity_avg,humidity_max,humidity_min,visibility_avg,visibility_max,visibility_min,pm25_avg,pm25_max,pm25_min,life_index_carwashing_desc,life_index_carwashing_index,life_index_coldrisk_desc,life_index_coldrisk_index,life_index_comfort_desc,life_index_comfort_index,life_index_dressing_desc,life_index_dressing_index,life_index_ultraviolet_desc,life_index_ultraviolet_index,skycon_desc,precipitation_avg_desc,precipitation_max_desc,precipitation_min_desc,cloudrate_avg_desc,cloudrate_max_desc,cloudrate_min_desc,pm25_avg_desc,pm25_max_desc,pm25_min_desc,wind_direction_avg_dec,wind_direction_max_dec,wind_direction_min_dec,wind_speed_avg_desc,wind_speed_max_desc,wind_speed_min_desc,temperature_08h_20h_avg,temperature_08h_20h_max,temperature_08h_20h_min,temperature_20h_32h_avg,temperature_20h_32h_max,temperature_20h_32h_min,ds
20220818,360300,113.854556,27.622768,江西省,萍乡市,\N,江西省萍乡市,PARTLY_CLOUDY_DAY,05:56,19:00,0.5,0.99,0.08,284,780.9,0,33.94,39,29,0,0,0,97203.51,97398.45,96976.19,133.75,155.43,91.25,5.76,12.56,1.93,0.52,0.71,0.29,20.66,26.53,14.52,19,24,16,适宜,1,极易发,4,闷热,0,极热,1,强,4,多云（白天）,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,东南(SE),南东南(SSE),东(E),1级(微风徐徐),3级(树叶摇摆),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20220818
20220818,220500,125.939697,41.728401,吉林省,通化市,\N,吉林省通化市,PARTLY_CLOUDY_DAY,04:47,18:32,0.74,1,0,278.7,747.5,0,23.33,28,19,0,0,0,94324.38,94437.3,94037.3,193.85,227.74,100.16,7.82,15.24,1.87,0.83,0.96,0.6,17.24,29.75,9.72,16,20,14,较不适宜,3,极易发,4,热,3,热,3,弱,2,多云（白天）,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,南西南(SSW),西南(SW),东(E),2级(清风),3级(树叶摇摆),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20220818
20220818,220600,126.423587,41.939994,吉林省,白山市,\N,吉林省白山市,PARTLY_CLOUDY_DAY,04:45,18:31,0.63,1,0,285.7,757.4,0,21.62,28,17,0,0,0,92593.58,92734.22,92358.67,209.3,247.62,140.75,6.75,15.09,1.71,0.8,0.97,0.47,18.21,32.51,9.94,14,17,12,较不适宜,3,极易发,4,热,3,温暖,4,弱,2,多云（白天）,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,南西南(SSW),西西南(WSW),东南(SE),2级(清风),3级(树叶摇摆),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20220818
20220818,220700,124.825117,45.141789,吉林省,松原市,\N,吉林省松原市,LIGHT_RAIN,04:45,18:43,0.77,1,0.05,147.8,495.7,0,25.04,28,21,0.26,4.47,0,98410.16,98682.67,98042.67,202.5,209.36,200.99,17.08,29.05,5.02,0.82,0.97,0.7,14.45,30.26,3.27,7,12,3,较不适宜,3,易发,3,温暖,4,温暖,4,最弱,1,小雨,中雨,暴雨,无雨,多云,多云,晴,\N,\N,\N,南西南(SSW),南西南(SSW),南西南(SSW),3级(树叶摇摆),\N,1级(微风徐徐),\N,\N,\N,\N,\N,\N,20220818
20220818,220800,122.839024,45.619641,吉林省,白城市,\N,吉林省白城市,LIGHT_RAIN,04:52,18:52,0.87,1,0.05,190,474.2,0,22.38,28,16,0.09,1.41,0,98209.47,98312.82,97954.53,79.02,190.67,55.95,16.58,23.99,9.98,0.71,0.94,0.54,12.36,17.17,2.86,9,18,3,较不适宜,3,极易发,4,热,3,温暖,4,最弱,1,小雨,小雨,暴雨,无雨,多云,多云,晴,\N,\N,\N,东(E),南(S),东北(NE),3级(树叶摇摆),4级(树枝摇动),2级(清风),\N,\N,\N,\N,\N,\N,20220818
20220818,360200,117.178419,29.268835,江西省,景德镇市,\N,江西省景德镇市,PARTLY_CLOUDY_DAY,05:41,18:49,0.56,1,0.05,289.2,755.8,0,33.02,39,28,0,0,0,99103.81,99295.22,98896.95,116.72,148.3,146.43,5.29,10.21,2.45,0.65,0.92,0.34,21.12,29.55,14.08,20,30,15,适宜,1,极易发,4,闷热,0,极热,1,弱,2,多云（白天）,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,东东南(ESE),南东南(SSE),南东南(SSE),1级(微风徐徐),2级(清风),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20220818
20220818,222400,129.508946,42.891253,吉林省,延边朝鲜族自治州,\N,吉林省延边朝鲜族自治州,PARTLY_CLOUDY_DAY,04:31,18:20,0.52,1,0,278.9,757,0,23.54,29,18,0,0,0,96336.87,96528.25,96128.25,177.48,144.23,230.37,3.15,5.81,0.42,0.78,0.95,0.52,15.85,29.52,5.19,6,10,3,较不适宜,3,极易发,4,热,3,热,3,弱,2,多云（白天）,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,南(S),东南(SE),西南(SW),1级(微风徐徐),1级(微风徐徐),0级(无风),\N,\N,\N,\N,\N,\N,20220818
20220818,230100,126.534967,45.803775,黑龙江省,哈尔滨市,\N,黑龙江省哈尔滨市,LIGHT_RAIN,04:37,18:38,0.7,1,0,168.8,587,0,25.02,29,21.33,0.14,3.19,0,98628.25,98879.64,98319.64,205.15,210.1,227.06,15.63,26.7,6.24,0.81,0.97,0.57,16.42,27.47,10.01,6,14,3,较不适宜,3,极易发,4,温暖,4,温暖,4,最弱,1,小雨,小雨,暴雨,无雨,多云,多云,晴,\N,\N,\N,南西南(SSW),南西南(SSW),西南(SW),3级(树叶摇摆),4级(树枝摇动),2级(清风),\N,\N,\N,\N,\N,\N,20220818
20220818,230200,123.918186,47.354348,黑龙江省,齐齐哈尔市,\N,黑龙江省齐齐哈尔市,LIGHT_RAIN,04:44,18:52,0.87,1,0.01,218.4,554.3,0,22.06,27,17,0.36,4.17,0,98274.08,98366.61,98157.96,27.99,186.86,79.06,15.85,24.63,8.35,0.63,0.89,0.43,18.95,25.74,11.22,11,20,3,较不适宜,3,极易发,4,热,3,温暖,4,最弱,1,小雨,大雨,暴雨,无雨,多云,多云,晴,\N,\N,\N,北东北(NNE),南(S),东(E),3级(树叶摇摆),4级(树枝摇动),2级(清风),\N,\N,\N,\N,\N,\N,20220818
20220818,230300,130.969333,45.295075,黑龙江省,鸡西市,\N,黑龙江省鸡西市,PARTLY_CLOUDY_DAY,04:20,18:19,0.53,1,0,276.8,767.9,0,23.77,29,19,0,0,0,96999.2,97236.82,96758.59,237.41,243.73,246.75,8.68,16.25,2.27,0.68,0.91,0.41,21.99,30.55,11.03,9,14,7,较不适宜,3,极易发,4,热,3,热,3,弱,2,多云（白天）,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,西西南(WSW),西西南(WSW),西西南(WSW),2级(清风),3级(树叶摇摆),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20220818
20220818,230400,130.297964,47.349916,黑龙江省,鹤岗市,\N,黑龙江省鹤岗市,LIGHT_RAIN,04:18,18:26,0.49,1,0,259.6,750,0,22.83,29,18,0.37,5.33,0,98255.19,98547.59,97987.59,241.42,224.67,228.62,9.69,21.22,3.93,0.65,0.96,0.36,22.19,35.79,3.12,6,14,3,较不适宜,3,极易发,4,热,3,热,3,中等,3,小雨,大雨,暴雨,无雨,多云,多云,晴,\N,\N,\N,西西南(WSW),西南(SW),西南(SW),2级(清风),4级(树枝摇动),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20220818
20220818,360100,115.858197,28.682892,江西省,南昌市,\N,江西省南昌市,PARTLY_CLOUDY_DAY,05:47,18:53,0.63,0.99,0.05,295.4,774.1,0,35.35,39,31,0,0,0,99573.67,99725.56,99370.94,145.63,69.6,197.75,6.1,7.78,2.95,0.53,0.74,0.34,23.04,32.37,14.1,23,36,13,适宜,1,极易发,4,闷热,0,极热,1,弱,2,多云（白天）,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,东南(SE),东东北(ENE),南西南(SSW),2级(清风),2级(清风),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20220818
20220818,230500,131.159133,46.646508,黑龙江省,双鸭山市,\N,黑龙江省双鸭山市,MODERATE_RAIN,04:16,18:21,0.48,1,0,285.3,765.4,0,24.58,29,20,0.67,7.49,0,97665.26,97933.24,97474.32,223.55,218.5,233.79,12.77,21.11,3.64,0.6,0.85,0.38,17.24,28.84,3.15,5,12,3,较不适宜,3,极易发,4,温暖,4,热,3,弱,2,中雨,暴雨,暴雨,无雨,多云,多云,晴,\N,\N,\N,西南(SW),西南(SW),西南(SW),3级(树叶摇摆),4级(树枝摇动),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20220818
20220818,230600,125.103784,46.589309,黑龙江省,大庆市,\N,黑龙江省大庆市,HEAVY_RAIN,04:41,18:45,0.78,1,0.04,155.4,476.4,0,23.04,28,17,2.21,36.54,0,98333.01,98451.42,98160,212.51,219.35,42.18,16.12,26.52,6.59,0.74,0.94,0.61,17.09,29.25,2.1,7,16,3,较不适宜,3,极易发,4,热,3,温暖,4,最弱,1,大雨,暴雨,暴雨,无雨,多云,多云,晴,\N,\N,\N,南西南(SSW),西南(SW),东北(NE),3级(树叶摇摆),4级(树枝摇动),2级(清风),\N,\N,\N,\N,\N,\N,20220818
20220818,350900,119.547932,26.665617,福建省,宁德市,\N,福建省宁德市,PARTLY_CLOUDY_DAY,05:34,18:36,0.25,1,0,311,808.3,0,31.81,36,28,0,0,0,97417.43,97522.82,97282.82,92.05,111.8,143.31,5.31,11.38,0.4,0.81,0.97,0.55,19.34,26.96,11.39,16,22,12,适宜,1,极易发,4,闷热,0,很热,2,强,4,多云（白天）,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,东(E),东东南(ESE),东南(SE),1级(微风徐徐),2级(清风),0级(无风),\N,\N,\N,\N,\N,\N,20220818
20220818,230700,128.841147,47.727536,黑龙江省,伊春市,\N,黑龙江省伊春市,LIGHT_RAIN,04:23,18:33,0.63,1,0,174.6,697.9,0,21.08,27,15,0.06,0.45,0,96269.58,96524.48,96051.67,226.16,231.29,44.01,8.41,21.1,0.78,0.8,0.99,0.43,19.55,33.42,8.06,6,12,3,较不适宜,3,极易发,4,热,3,温暖,4,弱,2,小雨,小雨,大雨,无雨,多云,多云,晴,\N,\N,\N,西南(SW),西南(SW),东北(NE),2级(清风),4级(树枝摇动),0级(无风),\N,\N,\N,\N,\N,\N,20220818
20220818,230800,130.318917,46.799922,黑龙江省,佳木斯市,\N,黑龙江省佳木斯市,MODERATE_RAIN,04:19,18:25,0.55,1,0,281.3,747.1,0,23.62,29,17,0.45,5.3,0,98725.17,98984.66,98488.68,223.56,225.58,125.69,15.46,26.67,2.06,0.62,0.9,0.35,20.19,36.69,4.63,5,13,3,较不适宜,3,极易发,4,温暖,4,温暖,4,最弱,1,中雨,大雨,暴雨,无雨,多云,多云,晴,\N,\N,\N,西南(SW),西南(SW),东南(SE),3级(树叶摇摆),4级(树枝摇动),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20220818
20220818,230900,131.003138,45.771726,黑龙江省,七台河市,\N,黑龙江省七台河市,LIGHT_RAIN,04:19,18:20,0.54,1,0,272.8,765.9,0,25.23,29,20,0.05,0.65,0,97209.04,97440.26,96960.26,204.08,206.14,213.48,10.29,19.04,5.66,0.63,0.88,0.37,22.2,35.08,9.2,7,14,3,较不适宜,3,极易发,4,热,3,热,3,弱,2,小雨,小雨,暴雨,无雨,多云,多云,晴,\N,\N,\N,南西南(SSW),南西南(SSW),南西南(SSW),2级(清风),3级(树叶摇摆),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20220818
20220818,350800,117.017536,25.075123,福建省,龙岩市,\N,福建省龙岩市,PARTLY_CLOUDY_DAY,05:46,18:44,0.53,1,0,244.7,789.2,0,29.04,36,24,0,0,0,92841.48,92936.38,92698.62,143.05,161.46,124.68,4.58,9.01,1.92,0.79,0.97,0.44,11.82,17.73,3.72,13,17,9,适宜,1,极易发,4,闷热,0,很热,2,强,4,多云（白天）,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,东南(SE),南东南(SSE),东南(SE),1级(微风徐徐),2级(清风),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20220818
20220818,231000,129.633168,44.551653,黑龙江省,牡丹江市,\N,黑龙江省牡丹江市,PARTLY_CLOUDY_DAY,04:27,18:23,0.58,1,0,251.2,735.1,0,24.62,30,20,0.01,0.22,0,96057.4,96253.6,95861.32,214.44,217.75,200.33,9.23,17.18,5.21,0.67,0.85,0.48,20.04,34.84,12.6,6,10,4,较不适宜,3,极易发,4,热,3,热,3,最弱,1,多云（白天）,无雨,小雨,无雨,多云,多云,晴,\N,\N,\N,西南(SW),西南(SW),南西南(SSW),2级(清风),3级(树叶摇摆),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20220818
20220818,231100,127.52856,50.245329,黑龙江省,黑河市,\N,黑龙江省黑河市,PARTLY_CLOUDY_DAY,04:23,18:44,0.72,1,0,165.4,607.5,0,20.92,27,14,0,0,0,98029.26,98200.53,97960.53,270.72,335.07,307.97,9.86,19.05,4.63,0.72,0.98,0.38,22.78,34.96,12.78,9,19,3,较不适宜,3,极易发,4,温暖,4,温暖,4,中等,3,多云（白天）,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,西(W),北西北(NNW),西北(NW),2级(清风),3级(树叶摇摆),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20220818
20220818,231200,126.968887,46.653845,黑龙江省,绥化市,\N,黑龙江省绥化市,MODERATE_RAIN,04:33,18:38,0.69,1,0,176.8,613.8,0,22.77,28,16,1.3,19.35,0,98196.65,98438.43,97927.66,202.54,211.33,324.29,15.32,25.64,5.93,0.85,0.97,0.58,17.03,26.35,1.51,6,13,3,较不适宜,3,极易发,4,温暖,4,温暖,4,最弱,1,中雨,暴雨,暴雨,无雨,多云,多云,晴,\N,\N,\N,南西南(SSW),南西南(SSW),西北(NW),3级(树叶摇摆),4级(树枝摇动),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20220818
20220818,232700,124.71108,52.335206,黑龙江省,大兴安岭地区,\N,黑龙江省大兴安岭地区,PARTLY_CLOUDY_DAY,04:28,19:01,0.33,1,0,284.9,711.1,0,17.52,26,9,0,0,0,94194.43,94415.56,94091.32,287.27,299.88,261.67,10.01,19.69,3.19,0.7,0.97,0.33,17.91,30.24,10,3,4,3,较不适宜,3,极易发,4,温暖,4,温暖,4,中等,3,多云（白天）,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,西西北(WNW),西西北(WNW),西(W),2级(清风),3级(树叶摇摆),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20220818
20220818,310000,121.473701,31.230416,上海市,上海市,\N,上海市,HEAVY_RAIN,05:21,18:34,0.87,1,0.3,284.8,715.6,0,32.17,36,29,2.19,27.48,0,100470.31,100640,100326.27,132.19,141.3,102.54,10.34,18.35,4.15,0.7,0.92,0.43,10.56,21.11,1.95,20,31,13,较不适宜,3,易发,3,闷热,0,极热,1,最弱,1,大雨,暴雨,暴雨,无雨,多云,多云,多云,\N,\N,\N,东南(SE),东南(SE),东东南(ESE),2级(清风),3级(树叶摇摆),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20220818
20220818,350700,118.177708,26.641768,福建省,南平市,\N,福建省南平市,PARTLY_CLOUDY_DAY,05:40,18:41,0.48,1,0,223.7,767.2,0,32.58,39,27,0,0,0,96337.07,96450.21,96197.1,132.85,136.15,133.89,4.42,6.14,2.72,0.73,0.96,0.41,16.44,25.3,11.05,12,21,8,适宜,1,极易发,4,闷热,0,极热,1,中等,3,多云（白天）,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,东南(SE),东南(SE),东南(SE),1级(微风徐徐),2级(清风),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20220818
20220818,320100,118.796877,32.060255,江苏省,南京市,\N,江苏省南京市,PARTLY_CLOUDY_DAY,05:31,18:46,0.57,1,0.05,291.8,758.7,0,33.31,38,29,0,0,0,100123.81,100343.56,99916.51,122.24,127.37,101.93,11.59,15.53,8.63,0.71,0.96,0.4,20.66,31.61,9.27,15,25,8,适宜,1,极易发,4,闷热,0,极热,1,强,4,多云（白天）,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,东东南(ESE),东南(SE),东东南(ESE),2级(清风),3级(树叶摇摆),2级(清风),\N,\N,\N,\N,\N,\N,20220818
20220818,320200,120.31191,31.491169,江苏省,无锡市,\N,江苏省无锡市,LIGHT_RAIN,05:25,18:39,0.85,1,0.19,292.8,760,0,31.79,36,29,0.24,4.23,0,100400.77,100581.24,100240,123.92,109.65,107.43,12.62,15.65,9.77,0.73,0.91,0.55,9.98,22.61,0.24,22,27,17,较不适宜,3,易发,3,闷热,0,很热,2,最弱,1,小雨,小雨,暴雨,无雨,多云,多云,晴,\N,\N,\N,东南(SE),东东南(ESE),东东南(ESE),3级(树叶摇摆),3级(树叶摇摆),2级(清风),\N,\N,\N,\N,\N,\N,20220818
20220818,350600,117.647481,24.512948,福建省,漳州市,\N,福建省漳州市,PARTLY_CLOUDY_DAY,05:45,18:41,0.65,1,0.07,252.2,748.2,0,29.44,34,25,0,0,0,99365.16,99478.69,99236.99,121.42,130.18,348.65,5.65,13.62,0.56,0.74,0.93,0.5,16.48,25.6,8.96,12,19,8,较不适宜,3,极易发,4,闷热,0,很热,2,中等,3,多云（白天）,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,东东南(ESE),东南(SE),北西北(NNW),1级(微风徐徐),3级(树叶摇摆),0级(无风),\N,\N,\N,\N,\N,\N,20220818
20220818,320300,117.284124,34.205768,江苏省,徐州市,\N,江苏省徐州市,CLOUDY,05:34,18:55,0.86,1,0,279.3,723.7,0,32.33,35,30,0.02,0.35,0,99920.05,100170.92,99681.93,130.75,149.13,119.68,14.61,19.47,10.85,0.78,0.86,0.65,14.43,20.2,10.05,25,31,17,较不适宜,3,易发,3,闷热,0,极热,1,最弱,1,阴,无雨,大雨,无雨,多云,多云,晴,\N,\N,\N,东南(SE),南东南(SSE),东东南(ESE),3级(树叶摇摆),3级(树叶摇摆),2级(清风),\N,\N,\N,\N,\N,\N,20220818
20220818,320400,119.973987,31.810689,江苏省,常州市,\N,江苏省常州市,MODERATE_RAIN,05:26,18:41,0.68,1,0.12,292.1,771.1,0,32.33,36,30,0.52,10.19,0,100411.67,100637.98,100237.98,125.19,169.35,102.22,12.79,16.91,9.27,0.71,0.9,0.47,12.84,24.7,3.14,24,30,17,较不适宜,3,易发,3,闷热,0,极热,1,弱,2,中雨,暴雨,暴雨,无雨,多云,多云,晴,\N,\N,\N,东南(SE),南(S),东东南(ESE),3级(树叶摇摆),3级(树叶摇摆),2级(清风),\N,\N,\N,\N,\N,\N,20220818
20220818,320500,120.585315,31.298886,江苏省,苏州市,\N,江苏省苏州市,LIGHT_RAIN,05:24,18:38,0.88,1,0.09,288.1,730.8,0,31.71,36,29,0.03,0.24,0,100396.05,100597.61,100224.91,119.34,116.3,98.3,10.54,15.09,6.15,0.72,0.94,0.46,13.49,26.66,8.12,24,30,17,较不适宜,3,易发,3,闷热,0,很热,2,最弱,1,小雨,小雨,小雨,无雨,多云,多云,晴,\N,\N,\N,东东南(ESE),东东南(ESE),东(E),2级(清风),3级(树叶摇摆),2级(清风),\N,\N,\N,\N,\N,\N,20220818
20220818,320600,120.894291,31.980171,江苏省,南通市,\N,江苏省南通市,LIGHT_RAIN,05:22,18:37,0.85,1,0.09,296.5,767.8,0,30.99,34,28,0.18,2.43,0,100507.6,100640,100320,108.02,107.49,91.28,14.64,18.39,9.62,0.78,0.9,0.63,10.18,16.53,6.47,19,28,13,较不适宜,3,易发,3,闷热,0,很热,2,最弱,1,小雨,小雨,暴雨,无雨,多云,多云,晴,\N,\N,\N,东东南(ESE),东东南(ESE),东(E),3级(树叶摇摆),3级(树叶摇摆),2级(清风),\N,\N,\N,\N,\N,\N,20220818
