stat_date,adcode,lng,lat,province,city,district,formatted_address,skycon,astro_sunrise,astro_sunset,cloudrate_avg,cloudrate_max,cloudrate_min,dswrf_avg,dswrf_max,dswrf_min,temperature_avg,temperature_max,temperature_min,precipitation_avg,precipitation_max,precipitation_min,pressure_avg,pressure_max,pressure_min,wind_direction_avg,wind_direction_max,wind_direction_min,wind_speed_avg,wind_speed_max,wind_speed_min,humidity_avg,humidity_max,humidity_min,visibility_avg,visibility_max,visibility_min,pm25_avg,pm25_max,pm25_min,life_index_carwashing_desc,life_index_carwashing_index,life_index_coldrisk_desc,life_index_coldrisk_index,life_index_comfort_desc,life_index_comfort_index,life_index_dressing_desc,life_index_dressing_index,life_index_ultraviolet_desc,life_index_ultraviolet_index,skycon_desc,precipitation_avg_desc,precipitation_max_desc,precipitation_min_desc,cloudrate_avg_desc,cloudrate_max_desc,cloudrate_min_desc,pm25_avg_desc,pm25_max_desc,pm25_min_desc,wind_direction_avg_dec,wind_direction_max_dec,wind_direction_min_dec,wind_speed_avg_desc,wind_speed_max_desc,wind_speed_min_desc,temperature_08h_20h_avg,temperature_08h_20h_max,temperature_08h_20h_min,temperature_20h_32h_avg,temperature_20h_32h_max,temperature_20h_32h_min,ds
20230216,620300,102.188043,38.520089,甘肃省,金昌市,\N,甘肃省金昌市,PARTLY_CLOUDY_DAY,08:01,18:49,0.55,1,0,158.2,576.2,0,0.67,7,-6,0,0,0,83072.16,83437.9,82816.14,224.04,233.07,219,5.42,8.98,1.36,0.55,0.68,0.4,45.28,52.43,31.4,28,32,23,较不适宜,3,极易发,4,湿冷,12,寒冷,7,中等,3,多云（白天）,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,西南(SW),西南(SW),西南(SW),1级(微风徐徐),2级(清风),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20230216
20230216,542500,80.105804,32.501111,西藏自治区,阿里地区,\N,西藏自治区阿里地区,CLEAR_DAY,09:21,20:25,0.04,0.3,0,228.1,846.3,0,-3.4,5,-13,0,0,0,58596.5,58786.85,58467.21,243.44,252.35,225.69,6.73,10.39,4.07,0.3,0.4,0.2,46.6,55.87,35.22,4,7,3,适宜,1,极易发,4,湿冷,12,极冷,8,强,4,晴（白天）,无雨,无雨,无雨,晴,多云,晴,\N,\N,\N,西西南(WSW),西西南(WSW),西南(SW),2级(清风),2级(清风),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20230216
20230216,341100,118.317106,32.301556,安徽省,滁州市,\N,安徽省滁州市,PARTLY_CLOUDY_DAY,06:48,17:52,0.3,1,0.01,211.4,590.4,0,4.75,11,0,0,0,0,102399.96,102654.63,102094.63,111.27,124.18,109.62,9.02,13.77,5.39,0.54,0.71,0.34,33.52,45,11.35,22,36,14,较适宜,2,极易发,4,湿冷,12,寒冷,7,强,4,多云（白天）,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,东东南(ESE),东南(SE),东东南(ESE),2级(清风),3级(树叶摇摆),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20230216
20230216,330200,121.550357,29.874556,浙江省,宁波市,\N,浙江省宁波市,CLEAR_DAY,06:32,17:42,0.04,0.35,0,235.1,662.8,0,4,7,0,0,0,0,102532.11,102751.09,102287.2,44.73,42.69,317.11,7.12,11.24,3.15,0.7,0.83,0.49,16.66,30.62,11.21,14,28,9,适宜,1,易发,3,湿冷,12,寒冷,7,很强,5,晴（白天）,无雨,无雨,无雨,晴,多云,晴,\N,\N,\N,东北(NE),东北(NE),西北(NW),2级(清风),2级(清风),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20230216
20230216,330300,120.699366,27.994267,浙江省,温州市,\N,浙江省温州市,CLEAR_DAY,06:34,17:48,0.01,0.3,0,248.1,689,0,6.15,10,3,0,0,0,101542.79,101711.98,101375.77,103.26,119.62,94.08,5.55,10.64,1.3,0.54,0.65,0.37,21.39,30.72,12.63,18,32,8,适宜,1,易发,3,很冷,8,冷,6,很强,5,晴（白天）,无雨,无雨,无雨,晴,多云,晴,\N,\N,\N,东东南(ESE),东东南(ESE),东(E),1级(微风徐徐),2级(清风),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20230216
20230216,341000,118.337481,29.714655,安徽省,黄山市,\N,安徽省黄山市,CLEAR_DAY,06:45,17:55,0.15,0.78,0,222.4,619.7,0,7.35,14,2,0.01,0.2,0,99249.61,99511.81,98967.08,86.91,132.18,127.03,3.51,5.2,2.53,0.65,0.8,0.44,24.72,41.23,12.98,20,26,16,较不适宜,3,极易发,4,很冷,8,冷,6,强,4,晴（白天）,无雨,小雨,无雨,晴,多云,晴,\N,\N,\N,东(E),东南(SE),东南(SE),1级(微风徐徐),1级(微风徐徐),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20230216
20230216,540500,91.773134,29.237137,西藏自治区,山南市,\N,西藏自治区山南市,PARTLY_CLOUDY_DAY,08:31,19:42,0.44,1,0,242.5,870.7,0,3.04,10,-4,0,0,0,61508.06,61694.53,61344.22,16.63,272,79.55,6.99,15.57,1.6,0.26,0.59,0.03,46.54,60,25.78,5,11,3,适宜,1,极易发,4,湿冷,12,寒冷,7,中等,3,多云（白天）,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,北东北(NNE),西(W),东(E),2级(清风),3级(树叶摇摆),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20230216
20230216,330400,120.755486,30.746129,浙江省,嘉兴市,\N,浙江省嘉兴市,PARTLY_CLOUDY_DAY,06:37,17:44,0.23,1,0,231.7,650.1,0,4.46,10,1,0.03,0.3,0,103010.19,103200.03,102720,98.61,131.12,60.52,10.2,17.04,4.88,0.67,0.8,0.41,19.91,35.43,10.46,14,28,8,较不适宜,3,极易发,4,湿冷,12,寒冷,7,强,4,多云（白天）,无雨,\N,无雨,多云,多云,晴,\N,\N,\N,东(E),东南(SE),东东北(ENE),2级(清风),3级(树叶摇摆),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20230216
20230216,130300,119.600492,39.935385,河北省,秦皇岛市,\N,河北省秦皇岛市,CLEAR_DAY,06:53,17:37,0.04,0.3,0,175.4,502.3,0,-0.04,6,-5,0,0,0,101902.83,102279.01,101615.17,246.35,249.62,241.25,15.69,22.15,10.08,0.56,0.73,0.41,36.89,45.17,16.01,34,60,23,较适宜,2,极易发,4,湿冷,12,极冷,8,强,4,晴（白天）,无雨,无雨,无雨,晴,多云,晴,\N,\N,\N,西西南(WSW),西西南(WSW),西西南(WSW),3级(树叶摇摆),4级(树枝摇动),2级(清风),\N,\N,\N,\N,\N,\N,20230216
20230216,330500,120.086823,30.894348,浙江省,湖州市,\N,浙江省湖州市,PARTLY_CLOUDY_DAY,06:39,17:47,0.27,1,0,227,635.8,0,4.35,8,1,0,0,0,102765.93,103009.36,102477.14,110.62,135.72,117.99,8.98,14.57,4.45,0.66,0.8,0.48,22.02,35.78,11.3,21,33,15,较适宜,2,易发,3,湿冷,12,寒冷,7,强,4,多云（白天）,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,东东南(ESE),东南(SE),东东南(ESE),2级(清风),3级(树叶摇摆),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20230216
20230216,430700,111.698497,29.031673,湖南省,常德市,\N,湖南省常德市,CLOUDY,07:11,18:23,0.98,1,0.71,46.7,237.6,0,7.29,10,6,0,0,0,102273.44,102539.88,102035.35,91.41,16.29,55.29,2.6,4.6,1.27,0.52,0.62,0.47,39.57,50.67,15.52,32,53,19,较适宜,2,易发,3,很冷,8,冷,6,最弱,1,阴,无雨,无雨,无雨,多云,多云,多云,\N,\N,\N,东(E),北东北(NNE),东北(NE),1级(微风徐徐),1级(微风徐徐),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20230216
20230216,421000,112.239741,30.335165,湖北省,荆州市,\N,湖北省荆州市,PARTLY_CLOUDY_DAY,07:10,18:19,0.6,1,0.05,41.8,172,0,5.88,8,3,0,0,0,102407.19,102689.46,102209.46,121.42,167.7,41.26,3.17,6.8,1.24,0.56,0.71,0.47,46.63,55.33,19.99,25,34,20,较适宜,2,易发,3,湿冷,12,冷,6,最弱,1,多云（白天）,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,东东南(ESE),南东南(SSE),东北(NE),1级(微风徐徐),2级(清风),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20230216
20230216,340800,117.063754,30.543494,安徽省,安庆市,\N,安徽省安庆市,PARTLY_CLOUDY_DAY,06:51,18:00,0.5,1,0.04,212.6,609.6,0,6.88,11,3,0,0,0,102426.89,102723.55,102143.15,41.3,36.8,349.25,4.49,7.67,2.1,0.5,0.67,0.33,35.77,51.49,14.36,24,39,16,较适宜,2,极易发,4,很冷,8,冷,6,强,4,多云（白天）,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,东北(NE),东北(NE),\N,1级(微风徐徐),2级(清风),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20230216
20230216,330600,120.580232,30.029752,浙江省,绍兴市,\N,浙江省绍兴市,CLEAR_DAY,06:36,17:46,0.14,0.97,0,233,653,0,3.94,8,1,0.01,0.09,0,102406.44,102633.54,102076.6,71.65,47.86,89.48,6.29,13.11,0.76,0.64,0.75,0.48,22.71,39.57,12.58,18,31,12,较不适宜,3,易发,3,湿冷,12,寒冷,7,很强,5,晴（白天）,无雨,小雨,无雨,晴,多云,晴,\N,\N,\N,东东北(ENE),东北(NE),东(E),2级(清风),3级(树叶摇摆),0级(无风),\N,\N,\N,\N,\N,\N,20230216
20230216,430800,110.479191,29.117096,湖南省,张家界市,\N,湖南省张家界市,CLOUDY,07:16,18:27,0.92,1,0.3,110.6,561.6,0,7.81,10,6,0,0,0,96407.47,96723.37,96163.37,101.95,91.19,94.69,2.1,3.8,0.62,0.56,0.64,0.41,37.66,47.89,18.67,21,35,9,较适宜,2,易发,3,很冷,8,冷,6,最弱,1,阴,无雨,无雨,无雨,多云,多云,多云,\N,\N,\N,东东南(ESE),东(E),东(E),1级(微风徐徐),1级(微风徐徐),0级(无风),\N,\N,\N,\N,\N,\N,20230216
20230216,620400,104.138559,36.544756,甘肃省,白银市,\N,甘肃省白银市,PARTLY_CLOUDY_DAY,07:50,18:44,0.61,1,0.04,154,561.3,0,-3.65,2,-10,0,0,0,82075.04,82429.01,81766.43,238.64,229.91,168.33,5.64,10.81,0.52,0.79,0.9,0.58,23.92,33.03,15.66,41,44,39,较适宜,2,极易发,4,湿冷,12,极冷,8,强,4,多云（白天）,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,西西南(WSW),西南(SW),南东南(SSE),1级(微风徐徐),2级(清风),0级(无风),\N,\N,\N,\N,\N,\N,20230216
20230216,330700,119.647444,29.079059,浙江省,金华市,\N,浙江省金华市,CLEAR_DAY,06:39,17:51,0.01,0.3,0,229.3,641.4,0,7.33,12,3,0,0,0,100960.08,101214.45,100669.37,83.6,90.66,84.1,5.34,7.49,1.96,0.62,0.77,0.42,22.16,34.09,12.71,16,21,13,较适宜,2,极易发,4,很冷,8,冷,6,很强,5,晴（白天）,无雨,无雨,无雨,晴,多云,晴,\N,\N,\N,东(E),东(E),东(E),1级(微风徐徐),2级(清风),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20230216
20230216,340700,117.812079,30.945429,安徽省,铜陵市,\N,安徽省铜陵市,PARTLY_CLOUDY_DAY,06:49,17:56,0.32,1,0,217.2,602.8,0,7.1,12,3,0,0,0,102383.21,102685.85,102078.84,80.6,101.11,74,7.07,9.07,4.83,0.56,0.72,0.37,30.87,43.54,12.55,22,36,15,较适宜,2,极易发,4,很冷,8,冷,6,强,4,多云（白天）,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,东(E),东(E),东东北(ENE),2级(清风),2级(清风),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20230216
20230216,330800,118.859457,28.970079,浙江省,衢州市,\N,浙江省衢州市,CLEAR_DAY,06:42,17:54,0.02,0.3,0,229.3,636.2,0,6.92,13,2,0,0,0,100414.65,100665.86,100159.22,61.45,67.34,52.29,8.62,12.3,4.16,0.66,0.79,0.49,23.64,35.54,14.28,15,18,14,适宜,1,极易发,4,很冷,8,冷,6,很强,5,晴（白天）,无雨,无雨,无雨,晴,多云,晴,\N,\N,\N,东东北(ENE),东东北(ENE),东北(NE),2级(清风),3级(树叶摇摆),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20230216
20230216,610500,109.509786,34.499995,陕西省,渭南市,\N,陕西省渭南市,LIGHT_HAZE,07:26,18:25,0.5,1,0,178.5,592.8,0,4.21,9,0,0,0,0,97164.05,97567.12,96767.12,37.72,57.25,172.33,6.6,14.33,0.89,0.67,0.79,0.5,50.18,58,43.86,78,89,72,较适宜,2,极易发,4,湿冷,12,寒冷,7,最弱,1,轻度雾霾,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,东北(NE),东东北(ENE),南(S),2级(清风),3级(树叶摇摆),0级(无风),\N,\N,\N,\N,\N,\N,20230216
20230216,330900,122.207215,29.985295,浙江省,舟山市,\N,浙江省舟山市,CLEAR_DAY,06:30,17:40,0.03,0.3,0,234.3,663.2,0,7.88,9,1,0.01,0.07,0,102758.71,102922.18,102522.18,23.24,5.39,71.18,13.84,22.8,10.48,0.66,0.75,0.61,11.52,16.43,0.08,11,17,9,较不适宜,3,极易发,4,很冷,8,冷,6,强,4,晴（白天）,无雨,小雨,无雨,晴,多云,晴,\N,\N,\N,北东北(NNE),\N,东东北(ENE),3级(树叶摇摆),4级(树枝摇动),2级(清风),\N,\N,\N,\N,\N,\N,20230216
20230216,654000,81.324136,43.916823,新疆维吾尔自治区,伊犁哈萨克自治州,\N,新疆维吾尔自治区伊犁哈萨克自治州,LIGHT_SNOW,09:32,20:04,1,1,0.95,124.1,494.3,0,-2.25,3,-6,0.04,0.16,0,93259.45,93439.56,93138.28,70.62,91.7,247.79,4.4,10.06,1.2,0.85,0.88,0.79,3.36,8.24,0.07,24,26,22,较不适宜,3,极易发,4,湿冷,12,极冷,8,最弱,1,小雪,小雪,小雪,无雪,多云,多云,多云,\N,\N,\N,东东北(ENE),东(E),西西南(WSW),1级(微风徐徐),2级(清风),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20230216
20230216,340600,116.798265,33.955844,安徽省,淮北市,\N,安徽省淮北市,PARTLY_CLOUDY_DAY,06:56,17:56,0.72,1,0.02,163.7,508.2,0,4.71,9,0,0,0,0,102442.19,102760.53,102147.38,150.48,156.54,147.66,9.24,13.41,5.54,0.56,0.72,0.43,51.19,59.81,40.08,37,53,26,较适宜,2,极易发,4,湿冷,12,寒冷,7,最弱,1,多云（白天）,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,南东南(SSE),南东南(SSE),南东南(SSE),2级(清风),3级(树叶摇摆),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20230216
20230216,331000,121.420757,28.656386,浙江省,台州市,\N,浙江省台州市,CLEAR_DAY,06:32,17:44,0.02,0.3,0,243.3,681.6,0,6.25,10,4,0,0,0,102254.57,102435.13,102089.77,33.35,82,281.79,7.34,13.16,0.74,0.69,0.81,0.53,18.33,29.6,10.28,12,24,8,适宜,1,易发,3,很冷,8,冷,6,很强,5,晴（白天）,无雨,无雨,无雨,晴,多云,晴,\N,\N,\N,北东北(NNE),东(E),西西北(WNW),2级(清风),3级(树叶摇摆),0级(无风),\N,\N,\N,\N,\N,\N,20230216
20230216,540600,94.035462,29.282958,西藏自治区,那曲市,\N,西藏自治区那曲市,PARTLY_CLOUDY_DAY,08:22,19:33,0.6,1,0.02,213.3,842,0,2.46,10,-3,0.01,0.16,0,62750.98,62956.52,62611.99,133.08,138.44,198.84,5.43,11.85,1.57,0.7,0.96,0.37,8.24,14.79,0.18,5,8,3,较不适宜,3,极易发,4,湿冷,12,寒冷,7,强,4,多云（白天）,无雨,小雨,无雨,多云,多云,晴,\N,\N,\N,东南(SE),东南(SE),南西南(SSW),1级(微风徐徐),2级(清风),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20230216
20230216,331100,119.922796,28.46763,浙江省,丽水市,\N,浙江省丽水市,CLEAR_DAY,06:37,17:50,0.01,0.3,0,240.1,667.7,0,6.38,14,1,0,0,0,98263.07,98448.54,98048.54,119.24,135.06,120.79,3.51,6.21,1.38,0.62,0.78,0.39,18.44,27.95,10.22,21,25,13,适宜,1,极易发,4,很冷,8,冷,6,很强,5,晴（白天）,无雨,无雨,无雨,晴,多云,晴,\N,\N,\N,东东南(ESE),东南(SE),东东南(ESE),1级(微风徐徐),2级(清风),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20230216
20230216,130400,114.538961,36.625657,河北省,邯郸市,\N,河北省邯郸市,PARTLY_CLOUDY_DAY,07:09,18:02,0.24,1,0,172.8,490.7,0,5.75,11,0,0,0,0,101830.99,102249.73,101449.73,181.32,172.55,194.56,10.25,14.45,6.11,0.44,0.55,0.3,52.86,60,41.57,72,84,65,较适宜,2,极易发,4,很冷,8,冷,6,弱,2,多云（白天）,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,南(S),南(S),南西南(SSW),2级(清风),3级(树叶摇摆),2级(清风),\N,\N,\N,\N,\N,\N,20230216
20230216,411100,114.016539,33.581412,河南省,漯河市,\N,河南省漯河市,PARTLY_CLOUDY_DAY,07:07,18:08,0.74,1,0,159.2,463.7,0,5.56,11,0,0,0,0,102077.71,102485.29,101765.29,168.65,182.56,158.32,10.09,13.39,6.4,0.52,0.71,0.34,45.65,55.63,35.34,50,62,36,较适宜,2,极易发,4,很冷,8,冷,6,最弱,1,多云（白天）,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,南东南(SSE),南(S),南东南(SSE),2级(清风),3级(树叶摇摆),2级(清风),\N,\N,\N,\N,\N,\N,20230216
20230216,130200,118.180193,39.630867,河北省,唐山市,\N,河北省唐山市,CLEAR_DAY,06:58,17:43,0.02,0.3,0,177,500.5,0,0.62,7,-4,0,0,0,102477.8,102857.85,102168.03,230.18,247.07,242.16,9.63,16.95,4.36,0.51,0.75,0.29,41.59,50.69,32.38,13,25,9,较适宜,2,极易发,4,湿冷,12,寒冷,7,强,4,晴（白天）,无雨,无雨,无雨,晴,多云,晴,\N,\N,\N,西南(SW),西西南(WSW),西西南(WSW),2级(清风),3级(树叶摇摆),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20230216
20230216,340100,117.227239,31.820586,安徽省,合肥市,\N,安徽省合肥市,PARTLY_CLOUDY_DAY,06:52,17:57,0.4,1,0.02,217.1,605.6,0,6.4,12,1,0,0,0,102565.9,102846.69,102286.69,111.12,126.63,98.49,11.08,15.56,8.15,0.55,0.67,0.4,40.36,54.91,13.03,29,41,22,较适宜,2,极易发,4,很冷,8,冷,6,强,4,多云（白天）,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,东东南(ESE),东南(SE),东(E),2级(清风),3级(树叶摇摆),2级(清风),\N,\N,\N,\N,\N,\N,20230216
20230216,340500,118.506759,31.670452,安徽省,马鞍山市,\N,安徽省马鞍山市,PARTLY_CLOUDY_DAY,06:47,17:52,0.33,1,0,214.6,599,0,6.79,12,3,0,0,0,102781.35,103060.34,102475.58,96.56,112.65,85.09,11.11,14.18,7.72,0.57,0.77,0.37,29.66,42.34,10.99,21,35,13,较适宜,2,极易发,4,很冷,8,冷,6,强,4,多云（白天）,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,东(E),东东南(ESE),东(E),2级(清风),3级(树叶摇摆),2级(清风),\N,\N,\N,\N,\N,\N,20230216
20230216,340200,118.432941,31.352859,安徽省,芜湖市,\N,安徽省芜湖市,PARTLY_CLOUDY_DAY,06:47,17:53,0.29,1,0,215.8,601.5,0,6.28,11,3,0,0,0,102822.76,103120,102480,91.89,107.72,93.77,12.03,15.4,9.39,0.6,0.77,0.4,29.65,43.53,10.5,21,36,13,较适宜,2,极易发,4,很冷,8,冷,6,强,4,多云（白天）,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,东(E),东东南(ESE),东(E),3级(树叶摇摆),3级(树叶摇摆),2级(清风),\N,\N,\N,\N,\N,\N,20230216
