stat_date,adcode,lng,lat,province,city,district,formatted_address,skycon,astro_sunrise,astro_sunset,cloudrate_avg,cloudrate_max,cloudrate_min,dswrf_avg,dswrf_max,dswrf_min,temperature_avg,temperature_max,temperature_min,precipitation_avg,precipitation_max,precipitation_min,pressure_avg,pressure_max,pressure_min,wind_direction_avg,wind_direction_max,wind_direction_min,wind_speed_avg,wind_speed_max,wind_speed_min,humidity_avg,humidity_max,humidity_min,visibility_avg,visibility_max,visibility_min,pm25_avg,pm25_max,pm25_min,life_index_carwashing_desc,life_index_carwashing_index,life_index_coldrisk_desc,life_index_coldrisk_index,life_index_comfort_desc,life_index_comfort_index,life_index_dressing_desc,life_index_dressing_index,life_index_ultraviolet_desc,life_index_ultraviolet_index,skycon_desc,precipitation_avg_desc,precipitation_max_desc,precipitation_min_desc,cloudrate_avg_desc,cloudrate_max_desc,cloudrate_min_desc,pm25_avg_desc,pm25_max_desc,pm25_min_desc,wind_direction_avg_dec,wind_direction_max_dec,wind_direction_min_dec,wind_speed_avg_desc,wind_speed_max_desc,wind_speed_min_desc,temperature_08h_20h_avg,temperature_08h_20h_max,temperature_08h_20h_min,temperature_20h_32h_avg,temperature_20h_32h_max,temperature_20h_32h_min,ds
20220915,511100,103.765568,29.552106,四川省,乐山市,\N,四川省乐山市,CLOUDY,06:49,19:11,0.96,1,0.77,33.6,176.1,0,21.73,24,19.83,0,0.06,0,96290.62,96483.34,96088.32,314.07,325.73,90.76,4.62,11.71,0.47,0.93,0.96,0.87,10.84,13.13,9.24,17,26,11,较不适宜,3,易发,3,温暖,4,温暖,4,最弱,1,阴,无雨,小雨,无雨,多云,多云,多云,\N,\N,\N,西北(NW),西北(NW),东(E),1级(微风徐徐),2级(清风),0级(无风),\N,\N,\N,\N,\N,\N,20220915
20220915,632500,100.620373,36.286437,青海省,海南藏族自治州,\N,青海省海南藏族自治州,MODERATE_RAIN,06:59,19:25,0.61,1,0.02,250.7,696.6,0,15.6,23,10,0.63,3.13,0,70601.13,70877.59,70324.46,55.58,9.47,100.12,8.34,21.37,1.91,0.61,0.77,0.38,11.92,16.29,6.86,16,23,13,较不适宜,3,极易发,4,温暖,4,温暖,4,弱,2,中雨,暴雨,暴雨,无雨,多云,多云,晴,\N,\N,\N,东北(NE),\N,东(E),2级(清风),4级(树枝摇动),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20220915
20220915,511300,106.110698,30.837793,四川省,南充市,\N,四川省南充市,MODERATE_RAIN,06:39,19:02,0.99,1,0.96,18.9,45.3,0,22.25,24,19,1.4,14.88,0,96852.16,97025.68,96676.76,23.63,13.29,7.43,6.83,16.36,2.49,0.91,0.95,0.88,10.1,14.64,2.75,20,28,13,较不适宜,3,易发,3,温暖,4,热,3,最弱,1,中雨,暴雨,暴雨,无雨,多云,多云,多云,\N,\N,\N,北东北(NNE),北东北(NNE),\N,2级(清风),3级(树叶摇摆),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20220915
20220915,511400,103.848538,30.075439,四川省,眉山市,\N,四川省眉山市,CLOUDY,06:48,19:10,0.91,1,0.72,67.8,213.5,0,21.57,24,19,0.01,0.08,0,95658.28,95898.36,95449.89,357.83,337.01,234.43,6.94,12.06,0.34,0.88,0.95,0.77,12.32,14.89,10.04,18,23,14,较不适宜,3,易发,3,温暖,4,温暖,4,最弱,1,阴,无雨,小雨,无雨,多云,多云,多云,\N,\N,\N,\N,北西北(NNW),西南(SW),2级(清风),3级(树叶摇摆),0级(无风),\N,\N,\N,\N,\N,\N,20220915
20220915,511500,104.643215,28.751768,四川省,宜宾市,\N,四川省宜宾市,LIGHT_RAIN,06:46,19:07,0.89,1,0.4,31.1,104.4,0,21.27,24,18.83,0.07,1.61,0,96399.48,96563.87,96243.87,311.91,315.02,347.82,5.66,13.37,0.77,0.92,0.96,0.85,10.58,14.65,6.07,24,39,19,较不适宜,3,易发,3,温暖,4,温暖,4,最弱,1,小雨,小雨,暴雨,无雨,多云,多云,多云,\N,\N,\N,西北(NW),西北(NW),北西北(NNW),1级(微风徐徐),3级(树叶摇摆),0级(无风),\N,\N,\N,\N,\N,\N,20220915
20220915,511600,106.633212,30.455961,四川省,广安市,\N,四川省广安市,CLOUDY,06:37,18:59,0.99,1,0.91,43.4,125.4,0,22.35,24,20,0.02,0.23,0,96511.32,96674.47,96354.47,25.66,30.24,1.4,7.71,12.9,2.89,0.82,0.88,0.76,13.33,18.07,10.61,17,24,10,较不适宜,3,易发,3,温暖,4,热,3,最弱,1,阴,无雨,小雨,无雨,多云,多云,多云,\N,\N,\N,北东北(NNE),北东北(NNE),\N,2级(清风),3级(树叶摇摆),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20220915
20220915,632300,102.015248,35.519548,青海省,黄南藏族自治州,\N,青海省黄南藏族自治州,LIGHT_RAIN,06:54,19:20,0.39,1,0,239.1,717.7,0,16.46,23,11,0.2,1.13,0,68894.11,69201.94,68644.19,151.06,194.26,11.3,7.89,11.45,0.5,0.7,0.84,0.5,5.34,13.93,0.1,16,23,13,较不适宜,3,极易发,4,温暖,4,温暖,4,很强,5,小雨,小雨,暴雨,无雨,多云,多云,晴,\N,\N,\N,南东南(SSE),南西南(SSW),北东北(NNE),2级(清风),2级(清风),0级(无风),\N,\N,\N,\N,\N,\N,20220915
20220915,511700,107.468023,31.209571,四川省,达州市,\N,四川省达州市,CLOUDY,06:34,18:56,0.94,1,0.6,39.8,132,0,22.92,25,22,0,0,0,95603.31,95773.73,95453.73,6.39,10.5,81.39,4.96,9.33,0.46,0.83,0.89,0.78,13.88,19.68,10.83,15,21,11,较不适宜,3,易发,3,温暖,4,热,3,最弱,1,阴,无雨,无雨,无雨,多云,多云,多云,\N,\N,\N,\N,\N,东(E),1级(微风徐徐),2级(清风),0级(无风),\N,\N,\N,\N,\N,\N,20220915
20220915,511800,103.013261,29.980537,四川省,雅安市,\N,四川省雅安市,LIGHT_RAIN,06:52,19:14,0.88,1,0.57,117.4,521.8,0,21.33,25,19,0.04,0.6,0,90642.83,90904.06,90424.06,116.65,101,81.82,3.02,7.24,0.44,0.91,0.98,0.74,9.14,11.18,5.74,16,24,11,较不适宜,3,易发,3,温暖,4,温暖,4,最弱,1,小雨,小雨,暴雨,无雨,多云,多云,多云,\N,\N,\N,东东南(ESE),东(E),东(E),1级(微风徐徐),2级(清风),0级(无风),\N,\N,\N,\N,\N,\N,20220915
20220915,511900,106.747477,31.867903,四川省,巴中市,\N,四川省巴中市,MODERATE_RAIN,06:36,18:59,1,1,0.89,17,64.7,0,21.1,24,18.83,1.35,11.03,0,94303.42,94505.77,94105.77,17.29,6.09,73.18,4.34,6.75,1.52,0.92,0.96,0.88,10.47,14.15,2.39,15,21,11,较不适宜,3,易发,3,温暖,4,温暖,4,最弱,1,中雨,暴雨,暴雨,无雨,多云,多云,多云,\N,\N,\N,北东北(NNE),\N,东东北(ENE),1级(微风徐徐),2级(清风),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20220915
20220915,512000,104.627636,30.128901,四川省,资阳市,\N,四川省资阳市,LIGHT_RAIN,06:45,19:07,1,1,0.99,21.8,68.9,0,21.27,22,20,0.08,1.56,0,96263.55,96457.31,96078.37,11.6,11.52,127.99,6.64,15.87,1.63,0.92,0.94,0.89,11.79,15.31,6.5,21,28,16,较不适宜,3,易发,3,温暖,4,温暖,4,最弱,1,小雨,小雨,暴雨,无雨,多云,多云,多云,\N,\N,\N,北东北(NNE),北东北(NNE),东南(SE),2级(清风),3级(树叶摇摆),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20220915
20220915,632200,100.900997,36.954413,青海省,海北藏族自治州,\N,青海省海北藏族自治州,LIGHT_RAIN,06:58,19:25,0.7,1,0.05,173.1,554.3,0,9.92,18,2,0.11,1.18,0,68117.62,68401.64,67926.04,82.64,41.22,9.56,5.16,9.52,1.06,0.77,0.92,0.52,10.34,14.38,8.17,14,21,8,较不适宜,3,极易发,4,很冷,8,冷,6,最弱,1,小雨,小雨,暴雨,无雨,多云,多云,晴,\N,\N,\N,东(E),东北(NE),\N,1级(微风徐徐),2级(清风),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20220915
20220915,513200,102.224653,31.899413,四川省,阿坝藏族羌族自治州,\N,四川省阿坝藏族羌族自治州,LIGHT_RAIN,06:54,19:17,0.55,0.96,0.11,211.4,623.2,0,13.35,20,7,0.04,0.48,0,64329.48,64585.73,64112.08,88.98,114.11,312.67,4.34,9.65,0.42,0.76,0.96,0.4,17.28,28.83,10.13,12,15,7,较不适宜,3,极易发,4,凉爽,6,凉爽,5,强,4,小雨,小雨,大雨,无雨,多云,多云,晴,\N,\N,\N,东(E),东东南(ESE),西北(NW),1级(微风徐徐),2级(清风),0级(无风),\N,\N,\N,\N,\N,\N,20220915
20220915,630200,102.104287,36.502039,青海省,海东市,\N,青海省海东市,LIGHT_RAIN,06:53,19:20,0.57,1,0.03,206.8,595.9,0,17.69,26.57,10.93,0.16,0.98,0,75950.17,76246.85,75687.26,97,101.11,333.9,10.77,24.6,1.52,0.61,0.81,0.41,12.82,15.1,9.77,17,23,12,较不适宜,3,极易发,4,凉爽,6,温暖,4,中等,3,小雨,小雨,暴雨,无雨,多云,多云,晴,\N,\N,\N,东(E),东(E),北西北(NNW),2级(清风),4级(树枝摇动),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20220915
20220915,513300,101.96231,30.04952,四川省,甘孜藏族自治州,\N,四川省甘孜藏族自治州,CLOUDY,06:56,19:18,0.81,1,0.39,135.8,522.2,0,14.19,21,9,0,0,0,64320.27,64528.92,64170.11,93.98,102.23,64.31,5.73,9.95,0.57,0.89,0.98,0.64,8.52,18.05,0.36,13,17,11,较不适宜,3,极易发,4,凉爽,6,凉爽,5,强,4,阴,无雨,无雨,无雨,多云,多云,多云,\N,\N,\N,东(E),东东南(ESE),东东北(ENE),1级(微风徐徐),2级(清风),0级(无风),\N,\N,\N,\N,\N,\N,20220915
20220915,513400,102.267335,27.88161,四川省,凉山彝族自治州,\N,四川省凉山彝族自治州,PARTLY_CLOUDY_DAY,06:55,19:16,0.68,1,0.14,173.9,719.7,0,21.02,26,17,0,0,0,78711.14,78871.25,78512.71,125.62,184.6,20.23,3.55,7.46,1.37,0.88,0.98,0.72,16.38,23.94,10.45,14,30,8,较不适宜,3,极易发,4,温暖,4,温暖,4,最弱,1,多云（白天）,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,东南(SE),南(S),北东北(NNE),1级(微风徐徐),2级(清风),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20220915
20220915,520100,106.630153,26.647661,贵州省,贵阳市,\N,贵州省贵阳市,CLOUDY,06:38,18:58,0.92,1,0.48,152.8,404.5,0,22.58,37.63,18.32,0,0,0,87118.53,87354.64,86937.59,138.02,137.35,101.72,7.05,12.21,3.38,0.82,0.91,0.67,9.92,18.67,0.04,12,19,6,适宜,1,极易发,4,温暖,4,热,3,最弱,1,阴,无雨,无雨,无雨,多云,多云,多云,\N,\N,\N,东南(SE),东南(SE),东东南(ESE),2级(清风),3级(树叶摇摆),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20220915
20220915,520200,104.830359,26.592666,贵州省,六盘水市,\N,贵州省六盘水市,CLOUDY,06:46,19:05,0.97,1,0.3,29.8,98.7,0,17.58,20,15,0,0,0,80483.07,80695.62,80327.53,129.54,119.03,182.96,4.95,7.34,2.19,0.97,0.99,0.91,8.42,15.07,0.09,6,15,3,较不适宜,3,易发,3,凉爽,6,温暖,4,最弱,1,阴,无雨,无雨,无雨,多云,多云,多云,\N,\N,\N,东南(SE),东东南(ESE),南(S),1级(微风徐徐),2级(清风),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20220915
20220915,630100,101.778228,36.617144,青海省,西宁市,\N,青海省西宁市,LIGHT_RAIN,06:54,19:21,0.58,1,0.01,197.9,591.2,0,14.52,22,8,0.27,1.31,0,74475.18,74784.29,74226.52,99.64,112.84,42.23,6.19,14.9,1.72,0.65,0.83,0.43,12.18,14.93,10.71,17,23,12,较不适宜,3,极易发,4,凉爽,6,凉爽,5,中等,3,小雨,中雨,暴雨,无雨,多云,多云,晴,\N,\N,\N,东(E),东东南(ESE),东北(NE),2级(清风),3级(树叶摇摆),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20220915
20220915,520300,106.927389,27.725654,贵州省,遵义市,\N,贵州省遵义市,CLOUDY,06:37,18:57,0.85,1,0.47,226.4,667.2,0,21.58,24,19,0,0,0,90085.46,90315.49,89858.73,83.2,107.99,20.01,8.63,12.95,5.63,0.62,0.69,0.52,16.61,27.55,9.04,14,25,7,较不适宜,3,易发,3,温暖,4,温暖,4,弱,2,阴,无雨,无雨,无雨,多云,多云,多云,\N,\N,\N,东(E),东东南(ESE),北东北(NNE),2级(清风),3级(树叶摇摆),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20220915
20220915,623000,102.911027,34.983385,甘肃省,甘南藏族自治州,\N,甘肃省甘南藏族自治州,MODERATE_RAIN,06:51,19:16,0.28,1,0,286.9,845,0,12.48,21,6,0.62,4.29,0,68764.54,69058.64,68535.98,145.56,62.39,125.8,5.9,10.7,1.58,0.7,0.86,0.44,6.81,12.86,0.36,11,19,5,较不适宜,3,极易发,4,凉爽,6,凉爽,5,很强,5,中雨,暴雨,暴雨,无雨,多云,多云,晴,\N,\N,\N,东南(SE),东东北(ENE),东南(SE),1级(微风徐徐),2级(清风),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20220915
20220915,520400,105.947593,26.253072,贵州省,安顺市,\N,贵州省安顺市,CLOUDY,06:41,19:01,0.99,1,0.9,117.3,360.5,0,18.81,21,17,0,0,0,86068.3,86314.66,85913.88,163.99,186.27,105.12,6.8,12.52,3.35,0.89,0.95,0.75,9.14,16.09,0.05,13,20,6,较不适宜,3,易发,3,温暖,4,温暖,4,最弱,1,阴,无雨,无雨,无雨,多云,多云,多云,\N,\N,\N,南东南(SSE),南(S),东东南(ESE),2级(清风),3级(树叶摇摆),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20220915
20220915,520500,105.283992,27.302589,贵州省,毕节市,\N,贵州省毕节市,CLOUDY,06:44,19:04,1,1,0.95,51.7,191.1,0,16.88,19,15,0,0,0,83231.43,83420.91,83092.32,54.13,20.96,49.9,4.65,8.56,1.99,0.94,0.98,0.86,14.41,22.54,9.19,9,25,3,较不适宜,3,易发,3,凉爽,6,温暖,4,最弱,1,阴,无雨,无雨,无雨,多云,多云,多云,\N,\N,\N,东北(NE),北东北(NNE),东北(NE),1级(微风徐徐),2级(清风),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20220915
20220915,520600,109.189598,27.731514,贵州省,铜仁市,\N,贵州省铜仁市,PARTLY_CLOUDY_DAY,06:28,18:48,0.74,1,0.05,146.5,570.6,0,27.71,32,23,0,0,0,95113.96,95323.23,94847.72,37.52,47.71,314.79,4.73,7.14,2.13,0.54,0.6,0.41,23.43,34.62,14.98,19,33,10,适宜,1,极易发,4,闷热,0,很热,2,最弱,1,多云（白天）,无雨,无雨,无雨,多云,多云,晴,\N,\N,\N,东北(NE),东北(NE),西北(NW),1级(微风徐徐),2级(清风),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20220915
20220915,622901,103.210538,35.601182,甘肃省,临夏回族自治州,\N,甘肃省临夏回族自治州,LIGHT_RAIN,06:49,19:15,0.27,1,0,263.9,779.2,0,19.62,26,14,0.28,1.3,0,78526.29,78826.93,78197.01,127.51,98.62,95.76,7.67,15.81,2.6,0.56,0.72,0.33,10.72,13.68,6.41,18,25,14,较不适宜,3,极易发,4,温暖,4,温暖,4,强,4,小雨,中雨,暴雨,无雨,多云,多云,晴,\N,\N,\N,东南(SE),东(E),东(E),2级(清风),3级(树叶摇摆),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20220915
20220915,522300,104.906396,25.087825,贵州省,黔西南布依族苗族自治州,\N,贵州省黔西南布依族苗族自治州,CLOUDY,06:46,19:05,0.94,1,0.48,149.5,584.5,0,21.77,26,18,0.01,0.23,0,86082.17,86328.32,85848.32,145.1,173.91,136.34,3.77,7.96,0.63,0.9,0.98,0.71,10.9,15.65,7.32,11,18,4,较不适宜,3,极易发,4,温暖,4,温暖,4,最弱,1,阴,无雨,小雨,无雨,多云,多云,多云,\N,\N,\N,东南(SE),南(S),东南(SE),1级(微风徐徐),2级(清风),0级(无风),\N,\N,\N,\N,\N,\N,20220915
20220915,522600,107.982859,26.583442,贵州省,黔东南苗族侗族自治州,\N,贵州省黔东南苗族侗族自治州,CLOUDY,06:33,18:53,0.88,1,0.32,160.7,512,0,25.33,30,22,0,0,0,90803.42,91018.25,90587.89,53.79,42.1,63.04,4.43,7.31,0.79,0.65,0.77,0.48,16.82,26.83,10.88,14,24,5,较不适宜,3,极易发,4,热,3,热,3,弱,2,阴,无雨,无雨,无雨,多云,多云,多云,\N,\N,\N,东北(NE),东北(NE),东东北(ENE),1级(微风徐徐),2级(清风),0级(无风),\N,\N,\N,\N,\N,\N,20220915
20220915,522700,107.522097,26.254092,贵州省,黔南布依族苗族自治州,\N,贵州省黔南布依族苗族自治州,PARTLY_CLOUDY_DAY,06:35,18:55,0.8,1,0.18,215.2,571.4,0,21.94,26,19,0.01,0.19,0,89632.37,89840.48,89432.21,125.75,104.02,289.96,3.52,6.9,1.92,0.8,0.91,0.62,15.3,24.15,9.27,13,24,7,较不适宜,3,易发,3,温暖,4,温暖,4,最弱,1,多云（白天）,无雨,小雨,无雨,多云,多云,晴,\N,\N,\N,东南(SE),东东南(ESE),西西北(WNW),1级(微风徐徐),2级(清风),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20220915
20220915,622900,103.210538,35.601182,甘肃省,临夏回族自治州,\N,甘肃省临夏回族自治州,LIGHT_RAIN,06:49,19:15,0.27,1,0,263.9,779.2,0,19.62,26,14,0.28,1.3,0,78526.29,78826.93,78197.01,127.51,98.62,95.76,7.67,15.81,2.6,0.56,0.72,0.33,10.72,13.68,6.41,18,25,14,较不适宜,3,极易发,4,温暖,4,温暖,4,强,4,小雨,中雨,暴雨,无雨,多云,多云,晴,\N,\N,\N,东南(SE),东(E),东(E),2级(清风),3级(树叶摇摆),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20220915
20220915,530100,102.832891,24.880095,云南省,昆明市,\N,云南省昆明市,CLOUDY,06:54,19:13,0.86,1,0.21,159.3,480.5,0,18.83,22,16,0,0,0,79913.34,80156.1,79696.92,192.36,212.6,94.85,5.6,10.33,0.62,0.84,0.96,0.63,10.77,14.69,7.83,6,11,3,较不适宜,3,易发,3,温暖,4,温暖,4,最弱,1,阴,无雨,无雨,无雨,多云,多云,多云,\N,\N,\N,南西南(SSW),南西南(SSW),东(E),1级(微风徐徐),2级(清风),0级(无风),\N,\N,\N,\N,\N,\N,20220915
20220915,530300,103.796167,25.489999,云南省,曲靖市,\N,云南省曲靖市,CLOUDY,06:50,19:09,0.93,1,0.59,110.7,419.8,0,18.5,22,15,0,0,0,79560.87,79801.08,79400.79,181.27,221.04,290.55,6.44,13.36,1.45,0.92,0.98,0.76,8.83,17.3,0.05,6,12,3,较不适宜,3,易发,3,温暖,4,温暖,4,最弱,1,阴,无雨,无雨,无雨,多云,多云,多云,\N,\N,\N,南(S),西南(SW),西西北(WNW),2级(清风),3级(树叶摇摆),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20220915
20220915,621200,104.921841,33.400684,甘肃省,陇南市,\N,甘肃省陇南市,LIGHT_RAIN,06:43,19:07,0.46,0.9,0.07,266,772.5,0,22.92,27,18,0.14,1.28,0,80473.08,80795.54,80221.36,135.4,138.87,133.46,5.33,11.75,0.25,0.82,0.96,0.57,7.93,13.12,4.69,15,19,10,较不适宜,3,极易发,4,温暖,4,热,3,中等,3,小雨,小雨,暴雨,无雨,多云,多云,晴,\N,\N,\N,东南(SE),东南(SE),东南(SE),1级(微风徐徐),2级(清风),0级(无风),\N,\N,\N,\N,\N,\N,20220915
20220915,530400,102.546543,24.352036,云南省,玉溪市,\N,云南省玉溪市,CLOUDY,06:55,19:14,0.93,1,0.61,212.3,617.5,0,19.98,24,17,0,0,0,80489.18,80739.03,80232.32,207.22,223.55,101.97,4.82,10.9,1.38,0.85,0.97,0.62,10.86,17.1,8.12,7,11,4,适宜,1,易发,3,温暖,4,温暖,4,最弱,1,阴,无雨,无雨,无雨,多云,多云,多云,\N,\N,\N,南西南(SSW),西南(SW),东东南(ESE),1级(微风徐徐),2级(清风),1级(微风徐徐),\N,\N,\N,\N,\N,\N,20220915
